url,label
https://ahv3ctpms4e.premisp.net/education_redirect_second?8c5781c2-7b1e-4035-b1d7-990e269e5380,1
https://cdc.gov,0
https://docs.google.com/drawings/d/13Quttr_aoxXp4Kl-N3fCrJN1M3zG4E8xnCHR-nmbuN0/edit,1
http://support-tresr-brige.pages.dev/,1
https://docs.google.com/drawings/d/1f3wnocGprDv_l6Z5aiKT6diOlRzwX58ghFKWKaW_RJc/edit,1
http://allegrolokalnie.pl-8376251441627273662636a6615155261d625515.cyou,1
https://allegrolokalnie.pl-afa55kkdgh6ljrgakyt78766hgafahjnk.cfd,1
https://cookiedatabase.org,0
https://docs.google.com/drawings/d/11YzF4x0Ir3gN6XSf5fIwTwL-5t9u_iN314kIwsgunkc/edit,1
http://113.236.100.192:33084/i,1
http://91.92.243.183/mips,1
https://mayoclinic.org,0
http://94.156.152.6/bins/mipsel,1
https://hotmallorders.top/,1
https://bertiecottage.flonix.net/wp-admin/css/colors/modern/swisspasssbbcfs/,1
https://podcasts.apple.com,0
https://dfhgjkg.blob.core.windows.net/rtyudfhfh/index.html,1
https://docs.google.com/drawings/d/1uaWErwLwGPtscJZZMqc3ANhMO4ed8-0U4nExjwnlGaA/edit,1
https://fundij388.icu/dilmkaz7/qyNSug/kteOwy,1
http://117.199.162.166:36811/bin.sh,1
https://docs.google.com/drawings/d/1aiook5dEqctOdoYQk9GpXJu8BLe6p0McKpCbVp33rtw/edit,1
https://ucla.edu,0
https://sms-pickupclient.com/,1
https://tx1015.com/77tg/index.php?email=3mail@a.b.c0,1
https://soundcloud.com,0
https://kn6m.tinkerstep.ru/03nwqnet,1
https://weforum.org,0
https://petitetapette.planning-lockers.com/,1
https://qfkvcpu.cn/Login/,1
http://allegrolokalnie.pl-firmowe-98191.sbs,1
http://allegro.pl-78155.icu,1
https://autoroute-reglementspeage.com/,1
http://allegrolokalnie.pl-oferta1859801.icu,1
https://cyphes.cfd/indexco.jp,1
https://site-ct2vreyk3.godaddysites.com/,1
https://fb.me,0
https://allegro.82673020.pl/cdn-cgi/phish-bypass?atok=LGYYMJCp6rylfmq_NyhbOQmNdOI5G9unju7AmPbgTxc-1763327555.6844885-0.0.1.1-%2F&amp;amp;original_path=%2F&amp;amp;cf-turnstile-response=,1
http://allegrolokalnie.kfjsdha41.sbs,1
https://nbcnews.com,0
https://2r26hyt.lat/x1w2ffby/bhBjtA/WhNXaD,1
https://docs.google.com/drawings/d/1h8b846eMw80vZytVrcuY24IY4_vICPjYGabjdnnnUjU/edit,1
https://zj1997.eu.cc/AZxunWMERv,1
https://mail.google.com,0
https://static-amount-404464.framer.app/,1
https://ia801706.us.archive.org/25/items/msi-pro-with-b-64_20251208/MSI_PRO_with_b64.png,1
https://metamasklogenies.webflow.io/,1
https://public-crypto-ledger-en.typedream.app/,1
https://u-k-parking44.top/i/,1
https://gxblwvr.cn/Login/,1
https://manjusinghak.github.io/Amazon-Clone/,1
https://beian.miit.gov.cn,0
http://82.117.87.188/Fantazy.arm,1
https://vice.com,0
http://91.92.243.183/slovsdih/armv6l,1
https://rbfcu-star.azurewebsites.net/(S(hoax00ywd2moiad4nx2bravl))/Main/Login,1
https://go.ly/www-roblox-com-users-5568366183-profile,1
https://reacheminement-consignes.com/,1
http://120.28.119.126:34829/bin.sh,1
https://cmu.edu,0
http://185.163.204.28:5570/Sep01lnk/RE-T509320913.pdf.lnk,1
http://bpkornik.webd.pro/Babyli.smi,1
https://gitlab.com,0
https://ipfs.io/ipns/k51qzi5uqu5dme00l7692c9ehbr4bu5n3u4f74cvk02c8inq6ffzuoi4p3qtpi,1
https://www.service-upsonlline.com/,1
https://seur.com-nyu.vip/es,1
http://104.168.0.133/J/sird.ps1,1
https://relu.planning-lockers.com/,1
https://courierguy-thedelivery-southafrica.pages.dev/pag1_files/pag1_files/saved_resource(1).html/,1
https://macromedia.com,0
https://login.westbendinsurance.com/jsdisabled,1
http://222.137.37.154:33333/i,1
https://dailymotion.com,0
https://hussain.sms-pickupclients.com/as.php,1
http://temp.mexicanfibers.mx/wp-admin/server../renew/,1
https://support.google.com,0
https://wpa.qq.com,0
https://docs.google.com/drawings/d/1LJdlpHB2E6Z9tPwMcxw3ykF89rhmfJXC4f31uIuTvfY/edit,1
http://42.237.56.99:53647/i,1
https://docs.google.com/drawings/d/1pBSm2VspH6yQnozRajvkZiJyGOTqSnXnj5-ChtY4LrA/edit,1
http://allegrolokalnie.pl-elektronika.top,1
https://allegrolokalnie.pl-oferta-7940496820.shop/?id=inCmk8MmDf1Ohd4f1HFHekCBi4k4A7,1
https://f8beta-2.com/Windows10Upgrade.exe,1
http://39.73.73.129:52799/i,1
https://satpusi.cn/Login,1
https://novoempresta.vercel.app/,1
https://wander.twirlpane.ru/zxmkpw4p,1
https://www.solventumbest.com/,1
https://dpd-ptrezt.cfd/ptr,1
http://182.123.167.131:51694/bin.sh,1
https://us.com,0
http://131.255.176.69:62752/i,1
https://badge-center.com/pages/captcha.php,1
https://tdafpy.com%E2%88%95MhNsAhpO%E2%88%95MxsqCOflt%E2%88%95ZLXUl@hsipwi.cn/hezmvdrvu.co.jp,1
https://quora.com,0
https://docs.google.com/drawings/d/1HAYEl1gYIfy7fNf-VeCzsgSZT91JIvLlEgDx1OGfqzI/edit,1
https://python.org,0
http://roblox.com.ml/communities/4765663312/Mondragon-Layer,1
https://bafybeifpqhyzn73oe4u5fepceonr6hbpvffuxj7vikwnwh3wkrp2v3blei.ipfs.infura-ipfs.io,1
https://o-especial-roxinhonu-de-natal.s3.us-east-005.backblazeb2.com/aumento.html,1
https://docs.google.com/drawings/d/1gXTrfGdQVkqC8i5zOUVgrXkbBhmSE7bn2eG70Urazps/edit,1
http://alpenblack.net/mirai.arm64,1
http://raiffasenb.ru/mirai.ppc,1
https://sp62332.sitebeat.crazydomains.com/,1
http://69.165.68.209/02.08.2022.exe,1
http://175.151.67.94:55779/i,1
https://docs.google.com/drawings/d/1970QoVdkNARgjjFImtYO2Wvu09LRDU2y4odvfe-XytE/edit,1
https://www.dropbox.com/paper/doc/3zlUeOTBADV8nPsLjxJBZ?auth_token=cd.AFpqOEwsaXOzJgymlVQmrs_DYY2J_eKUI-sHkvjRwqIjbXN4H4DcJNLyXzQHaiy9EJoTO798239in2fTxGkbjPrwcSquHdE_pabeWUv4yDqzQYR1YaZn6awMqm7gdF5SsY-F2LYd9I34kYbwycCCyPM04Oov5EyMsAazgP96TQ2T9P-T8NJyLE4Ft1pRCCh2UBb6IklhxdkIq5KFDYZh4YJSqxlnKcvVEDVEwO2_-z7xPsYEl9s9fvhY9NEPXVRrDmDj9MZ0Ji5019C_in4VParU4lK2T87373tyhyibkNfkKCy8ty3eNWMrDw5C-ngs2AZy9WNIDTuleqXnp8rIzEqoynmb4VP0HTjnS6Hv22T89gy3aP10kXuP9ncFM1dh4--PBmkdaNJq9w_jbY2FYoDJIt3tH_ptVEz8XJnd_xX_Fpn7zvH_jJcVNiUbHqBZxk2yuZmMOVsstp3ZgCb9lFvw&doc_id=ytD-oN4JGnodCw1rvjdDF&redirect=https%3A%2F%2Fwww.dropbox.com%2Fscl%2Ffi%2Fr3p8iyvejbppg5qfyahxx%2FUntitled.paper%3Frlkey%3Dzh923h6p3do287ojr5l96xmv4%26st%3Dm1vl9gvk%26dl%3D0,1
https://hamicm.com/lk,1
https://docs.google.com/drawings/d/17fc69h8d-iNQ8hpClkawciThMcbCNr9fdzby8kNqnbw/edit,1
https://b45048.com/,1
https://scribd.com,0
https://ofkezofkoezkf.s3.eu-central-1.amazonaws.com/oke.html,1
http://221.14.41.218:33498/i,1
http://115.61.117.196:35446/i,1
http://42.226.71.231:45733/bin.sh,1
https://systeme-programmation-packet.info/captcha/captcha.php,1
https://zxf.zmk.mybluehost.me/wp-content/tabsan/NRD/a7af852/Sign_in.php,1
https://apiadimn.jp%2Foxzuexgi%2Fvondynfibt%2Fepbiytkqfl%2Feqzvpvsewe%2Fpxiaxruuu%2FbZPuBo%2FFOHRDPJNUM@txklzc.top,1
https://point-pack-transit.com/as.php,1
http://219.155.63.241:51740/bin.sh,1
https://pexels.com,0
https://thenai.org,0
https://hcmevaluation.securefilestorage.net/education_redirect_second?8c5781c2-7b1e-4035-b1d7-990e269e5380,1
https://eff.org,0
http://42.177.63.152:50818/i,1
http://parking.fine10.top/i/,1
https://vercela.cfd/indexco.jp,1
http://5.255.121.141/nuts/x86,1
https://tko.swa.mybluehost.me/DHL-UK/,1
https://sehvooc.cn/Login,1
http://uw6qwqiq9n.eu-west-1.awsapprunner.com/,1
http://42.226.68.81:36192/i,1
http://imtoken8.com/,1
http://222.138.151.155:54246/bin.sh,1
https://app.consultartroca.digital,1
http://alpenblack.net/mirai.mpsl,1
https://liderservicioenfinanzas.top/,1
https://avukatdosyasistemim.com/giris.php,1
https://dananewsnindo.thebestns.biz.id/,1
http://117.206.79.222:43071/bin.sh,1
https://www.genspark.ai/api/files/s/ZdxClRN3,1
http://221.15.14.164:49704/bin.sh,1
https://bafkreiaq3pljos4ltygvhnewtlebhqwsqymrhxjb6e4xbx34z5m6dewyp4.ipfs.dweb.link/,1
https://roblox.com.kz/users/1145924834/profile,1
http://42.226.79.243:59125/i,1
https://lop98z.icu/o/qpp4h/1765272322020#selectedbank9,1
http://raiffasenb.ru/mirai.mips,1
http://178.16.55.189/files/8345013739/q6NeBwC.exe,1
https://docs.google.com/drawings/d/1957gMqMcnChWSFdqdqisBdT-YxwO5_r5-0xFwWH5CU4/edit,1
http://221.15.16.221:53401/bin.sh,1
http://124.95.26.129:49372/bin.sh,1
https://docs.google.com/drawings/d/1lxC8Vc_6OktMVlTj-X0eD_mxBTLh5ZuQYEPlCxi4w1Y/edit,1
https://xing.com,0
https://www.mevetlab.cl/Ytkjmt.exe,1
https://coenprz.cn/Login/,1
https://line.me,0
http://fullstoryinternal.com,1
https://mailchi.mp,0
https://bafybeifpqhyzn73oe4u5fepceonr6hbpvffuxj7vikwnwh3wkrp2v3blei.ipfs.dweb.link/,1
http://91.92.243.183/slovsdih/armv7l,1
https://jd.com,0
https://cd264336.tw1.ru/SG%20(7)/SG/SG/,1
https://shapeitengineering.com/arquivo_20251208232022.txt,1
https://twcroadrunnersyu.weebly.com/,1
https://streetmuse.top/jp/,1
https://rilanxo.cfd/indexco.jp,1
https://warp.siickhorn.ru/5colucm0,1
https://w3schools.com,0
http://42.227.200.185:55905/i,1
https://googletagmanager.com,0
https://rbfcu-star.azurewebsites.net/(S(e4mo2q2vx5bwddg0ccius5dw))/Main/Login,1
https://zxkhvwo.cn/Login/,1
http://bpkornik.webd.pro/ivZmQydCARZbGfBGrHezqkh149.bin,1
http://54.160.193.50/bins/mirai.arm5n,1
https://www.apsom.org/Stub.exe,1
https://allegrolokainie.95271.icu,1
https://docs.google.com/drawings/d/1w1teieNvtcnllGXzT4g6EI-Fy29nu8ro5RStu6HzlXY/edit,1
https://point-pack-transit.com/,1
https://deloitte.com,0
http://115.55.129.62:35565/bin.sh,1
https://get-now-helpsnet.com/captcha,1
https://online-sharepointmsn-live.weebly.com/,1
https://ytfsjc.com/?token=Cjb50EHGrWBLojxP,1
https://coursera.org,0
https://hkkcp.meralon.cfd/eqct7,1
https://slack.com,0
https://kjeyrvi.com%E2%88%95tGmTKR%E2%88%95cdnmQtRBVW%E2%88%95VTtKOVz%E2%88%95rYpVXbM%E2%88%95BHJFAXQ@suuclaqk.qfg7yyok.cn/,1
https://consultas-abertas.netlify.app/?utm_source=organic&amp;amp;utm_campaign=&amp;amp;utm_medium=&amp;amp;utm_content=&amp;amp;utm_term=&amp;amp;xcod=&amp;amp;sck=,1
https://imdb.com,0
https://51r2drd.icu/gcxfktlf/ZWhXRw/VUmtPB,1
https://docs.google.com/drawings/d/1IpCai7hqGXfZZ8r2xOLmKlUGF7YQEnpkU6aaRQPFRjc/edit,1
http://91.92.243.183/slovsdih/m68k,1
http://italia-brt-it.icu/login?token=jP4dO9eA6bK7gK8u,1
https://mail.wwflt.com/d/v2/i8sEYPg1Iq98PMGIQAFTqg%3d%3d/1KKU4ND60V1V,1
https://webmailreconnectdirectscript.framer.website/,1
https://docs.google.com/drawings/d/1xxEllcFzbqaV8P42--eM5VE1rtDRI3irN6mUA1TcuFw/edit,1
https://cnbc.com,0
https://duconlajoie.planning-lockers.com/as.php,1
https://bellsouth-att-sign-in-f487e4.webflow.io/,1
https://naver.com,0
https://youtu.be,0
https://behance.net,0
http://182.121.92.85:47918/i,1
https://colwkpo.cn/Login/,1
https://nasa.gov,0
https://trezor-io-start-web-sso-start-us.typedream.app/,1
https://docs.google.com/drawings/d/1zhoVd39HBYq98YgcIFMFMGfSpTv55mf7xv4vvJhxtYA/edit,1
http://ictd.printertroubleshoot.com/education_redirect_second/8c5781c2-7b1e-4035-b1d7-990e269e5380,1
https://ca.gov,0
http://allegrolokalnie.pl-kategorie8491247682451.cfd,1
http://27.213.143.1:60040/i,1
http://54.160.193.50/bins/bins.sh,1
https://youtube-nocookie.com,0
http://42.226.79.243:59125/bin.sh,1
https://php.net,0
https://hbcvivi.cn/Login/,1
https://amazon.de,0
http://allegrolokalnie.0378d8274j27xn28.cfd,1
https://coinbase-prox-logi.created.app/,1
https://popular-arrow-693555.framer.app/,1
http://ipfs.io/ipfs/bafkreifvhxl7ptxsomfqmoneuikemx24xa23w3erpdip477gzhqbzqapdi?eta%5C=3mail@a.b.c0,1
https://qr-codes.io/eu6ozA,1
https://epa.gov,0
https://time.com,0
https://wix.com,0
https://docs.google.com/drawings/d/13GGBeiutVLSNLuuOSvuPOjEqrlPMzrBqDhAQspYYkNw/edit,1
https://roblox.com.py/users/9701593562/profile,1
http://110.37.121.204:52923/i,1
https://salesforce.com,0
https://substack.com,0
https://indiatimes.com,0
http://104.168.0.133/J/alaska.ps1,1
https://exodus.walletv3.com/,1
https://arstechnica.com,0
http://91.92.243.183/slovsdih/powerpc,1
https://shopify.com,0
https://infosppl.com/help,1
http://178.16.55.189/files/151334531/M9NZSGE.exe,1
https://coinspro-eng.framer.ai/,1
https://is.gd/9gPQ7A,1
https://f5.com,0
https://docs.google.com/drawings/d/1cNkDYVvbuVlCfxnRn01QratrifvK7Itz7Ln6cvudO1A/edit,1
https://duconlajoie.planning-lockers.com/,1
https://ulyspeage-co.com/info,1
https://bloomberg.com,0
https://mon-point-relais.com/,1
https://science.org,0
https://www.apsom.org/mo59v.exe,1
https://stanford.edu,0
http://104.168.0.133/y/sste.ps1,1
https://example.com,0
http://allegro.pl-74914.icu,1
https://threads.net,0
https://allegro.784847.click/cdn-cgi/phish-bypass?atok=4JDKYKjogIkbcFw.WODYXzNITqd1JKy5JBFkf3NAgu0-1763327630.0857818-0.0.1.1-%2F&amp;amp;original_path=%2F&amp;amp;cf-turnstile-response=,1
https://soldeimpaye.com/app,1
https://seur.com-nyp.vip/es,1
https://gob.mx,0
http://182.117.30.31:43003/i,1
https://dappfix-mainnet.pages.dev/0.730454681609271/index.html/,1
https://rbfcu-star.azurewebsites.net/(S(n1jgmd1tpgk0ka3sagnpz5zt))/Main/Login,1
http://steancomnnnunity.com/tradofferr/new/?partner=76425242&token=JwoXSEBb,1
http://185.163.204.28:5570/PhSep30zip/1ysum.zip,1
https://robloxw.com.es/users/1408514293/profile,1
http://42.231.202.152:53551/i,1
http://27.207.242.225:42666/i,1
https://jt5.twirl-pane.ru/jmy17upb,1
http://www.roblox.com.py/users/6768773838/profile/,1
https://docs.google.com/drawings/d/1Sg3yBgxhLR0qypIfIQEVhbATvujb2o1KEUqplFpW9TM/edit,1
https://akismet.com,0
https://washingtonpost.com,0
https://allegrolokalnie.pl-smart4353423.sbs,1
http://raiffasenb.com/mirai.x86,1
https://in.ua,0
https://rbfcu-star.azurewebsites.net/(S(03htn12l5x2v2ia1al00r4bz))/Main/Login,1
https://aboutads.info,0
http://42.231.95.215:32796/bin.sh,1
https://roblox.com.ge/games/920587237/DAY-9-Adopt-Me?privateServerLinkCode=57328233226280364464937420557884,1
https://seventsents.com/g/80742571,1
http://pncrdnsnvehrz.careermpkp.com/,1
https://utexas.edu,0
https://weibo.com,0
https://ieee.org,0
https://fmshput.cn/Login/,1
https://olx.confirmid93657.help/receive/791568891#,1
http://110.39.235.94:54161/bin.sh,1
https://cmbclcx.cn/Login,1
https://docs.google.com/drawings/d/13V9JRVwPpZx79BBVeHBuBuZWKWq7MXW8GES02_8Qvj8/edit,1
https://docs.google.com/drawings/d/17cTp2h9qP1MI9OFBC_HQMFUF1Xahi6eo98e9MoWt2IE/edit,1
https://twitter.com,0
http://178.16.55.189/files/5692470278/3b0fSxk.exe,1
https://usgs.gov,0
https://qnvfwas.cn/Login/,1
https://seur.com-hsw.vip/es,1
http://trezordevicesupport.com,1
https://allegrolokalnie.pl-oferta31578759.sbs,1
http://39.87.78.74:39977/bin.sh,1
https://docs.google.com/drawings/d/1ncfkK1j21-SZqcPV1ZubdTs5inmVfbhyZFPBx12koSY/edit,1
https://de.wikipedia.org,0
http://120.28.119.126:34829/i,1
https://gartner.com,0
http://115.49.30.211:37020/bin.sh,1
https://backup-exodus-centre-us.vercel.app/web.html,1
http://123.60.60.119:8081/02.08.2022.exe,1
https://about.com,0
https://blogspot.com,0
http://117.253.226.6:39636/bin.sh,1
https://cnet.com,0
https://ufjwnn858.icu/dilmkaz7/qyNSug/kteOwy,1
http://41.216.189.163/bins/Labelloperc80.i468,1
https://ducon.clientspickup-sms.com/as.php,1
https://docs.google.com/drawings/d/12A4HutCJAFSMPMZTsAVWtqW8hhW8VDf1N4IDuIYjWb8/edit,1
http://bpkornik.webd.pro/Holelesswe.xsn,1
http://117.248.26.182:32988/i,1
https://docs.google.com/drawings/d/1ZCLdZJOzLl8jv7tOOf9H05yafgFbjssUybFrwmzj7ME/edit,1
http://tinyurl.com/44vs7r2a,1
https://docs.google.com/drawings/d/1E0gv0ctEGE720jDPG2EGf5zsKjGETnwKTBrLmaJKcf0/edit,1
https://baidu.com,0
http://wap.hiphonegroup.com/assets/images/cgi-ent/link.html,1
https://docs.google.com/drawings/d/1rejnY2eomoQGI9zrKcJB_O17rlO0o9TjoevHS8OiRBk/edit,1
http://27.64.119.206:1082/sshd,1
https://amazon.com,0
http://41.216.189.163/bins/Labelloperc80.arc,1
https://yale.edu,0
https://docs.google.com/drawings/d/1wLi66UnqQQryL9nSHcgO58WoYv3GiTYf9PZbFoCE7dg/edit,1
http://parking.fine25.top/i/,1
https://roshan-pokharel.github.io/javascript-amazon-project-main/tracking.html,1
https://ft.com,0
http://176.65.149.4/bins/Demon.spc,1
http://metamask.tasheeltheqa.com/,1
https://adobe.com,0
http://182.117.30.31:43003/bin.sh,1
http://roblox.com.ml/communities/9199672745/Cherrys-Group,1
https://tinyurl.com/5499v4ej,1
http://222.127.156.114:37970/bin.sh,1
https://qnvfwas.cn/Login,1
https://share.google,0
https://openai.com,0
https://cloudfront.net,0
https://docs.google.com/drawings/d/1nMKUAyUSF_0-MNKDjL95L1HfScnqIVAb1ieHC6IpYEA/edit,1
http://allegrolokalnie.pl-oferta43901.cfd,1
https://meetup.com,0
https://rbfcu-star.azurewebsites.net/(S(cyweofi4vww41hiae4a0pnjs))/Main/Login,1
https://kucainlugina.webflow.io/,1
https://docs.google.com/drawings/d/1cH3eMJamhlCSV_aldED0rhuc-FeIim1hccpj6OVKB-g/edit,1
https://bellsouth-att-sign-in-c72b5b.webflow.io/,1
https://afemaicollegeonline.com/web/,1
https://forbes.com,0
http://213.209.143.176/arm,1
https://docs.google.com/drawings/d/1cresS_AzDuyz2QX3XSDbtYSS3P0sUAgLKyFY7ls0TBs/edit,1
https://themeisle.com,0
https://sbc-verifier-sign-in-f8f1dd.webflow.io/,1
https://docs.google.com/presentation/d/e/2PACX-1vT_qm8ypBuLqVT-6XoeE8ve_ZEViafHotcbg_-iXxTAujD3kBV89LM-2Lw5q9ZBxz4WoOll-8MTMtQE/pub,1
https://bellsouth-att-sign-in-3f84be.webflow.io/,1
https://roblox.com.ly/users/9936545468/profile,1
http://219.155.210.179:44140/i,1
https://xex.iddigtl.biz.id/x/f/pin.html,1
https://player.vimeo.com,0
http://allegrolokalnie.67013.click,1
https://www.colisdirectpro.com/,1
http://b45042.com/casino,1
https://docs.google.com/drawings/d/1Mhdafi21_wACAaUXvB9upvJFkadU8SPFI8gkvrokcf8/edit,1
https://allegrolokalnie.pl-oferta7883453.icu,1
https://kernel.org,0
http://www.b45070.com/egame,1
https://mssfues.cn/Login,1
https://miit.gov.cn,0
http://umblvoo.cn/Login/,1
https://mon-crenau-relay-2025.com/index.php,1
http://allegrolokalnie.pl-oferta9034305-ipad-pro-13-m4-wifi-cellular.sbs,1
https://claryn.cloudrift.ru/rk0a7erg,1
https://docs.google.com/drawings/d/10zvcT8Ip1rfJcvJGTad04VOb8Na4nZ8iuJro6UF6Ix8/edit,1
https://weird.twirl-pane.ru/d081sv9k,1
http://45.153.34.209/bins/ppc,1
https://wrightpattcuappissue.weebly.com/,1
https://elsevier.com,0
https://docs.google.com/drawings/d/17u6HnZ6Mq3WG36EMI98wCRcbKzhdgh-YOvJZF1t_e88/edit,1
https://docs.google.com/drawings/d/1RbSKvhsomxOaYBrj3VWLQoAFUpRT6_RUh9Z3ucTg8Gk/edit,1
http://58.255.43.17:43810/i,1
https://afemaicollegeonline.com/web,1
https://howling-megabyte-raspy.on-fleek.app/guyis.html/,1
http://221.15.186.225:33937/bin.sh,1
http://allegro.1521.click,1
http://91.92.243.183/slovsdih/armv5l,1
https://nginx.com,0
http://mcnteplo24net.sbs,1
http://raiffasenb.ru/bins.sh,1
http://tiktokshop.code.blog/,1
http://allegrolokalnie.1521.click,1
https://b45078.com/poker/186/,1
https://imlines-update.appwrite.network/#ddennypfmold@163.com,1
https://systeme-programmation-packet.info/,1
https://docs.google.com/drawings/d/1VrZtMZJFZs0abeRKbEG_RDz959Z93ZYwJCay5koUbqs/edit,1
https://www.assistance-amelienligne.com/,1
https://whitehouse.gov,0
https://seur.com-nyr.vip/es,1
https://linkedin.com,0
https://uu.edu.et/CH/Identifizierung/CSS/,1
